句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
deepseek-3.2-thinking,沁园春,感怀宗规,但初衷未改,qwen3.6-plus,沁园春,宗门规箴有感,未改初心,0.8535,0.4444,0.4091
doubao-seed-2.0-pro,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
doubao-seed-2.0-pro,沁园春,云门感事,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
deepseek-3.2-thinking,沁园春,宗门抒怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
deepseek-3.2-thinking,沁园春,宗门感怀,循规蹈矩,deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,0.8531,0.4444,0.4087
deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,qwen3.6-plus,沁园春,剑阁规诫吟,循规蹈矩,0.8531,0.4444,0.4087
deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,qwen3.6-plus,沁园春,玄门新议,循规蹈矩,0.8531,0.4444,0.4087
deepseek-3.2-thinking,沁园春,宗门抒怀,念规矩之利,qwen3.6-plus,沁园春,宗门感怀,循规蹈矩,0.8531,0.4444,0.4087
qwen3.6-plus,沁园春,玄门掣电,纵云鹏展翼,qwen3.6-plus,沁园春,宗阁夜思,难舒鹏翼,0.8528,0.4444,0.4083
doubao-seed-2.0-pro,沁园春,宗门感怀,剑凛寒芒,doubao-seed-2.0-pro,沁园春,宗门感怀,剑凛霜锋,0.9078,0.5000,0.4078
doubao-seed-2.0-pro,沁园春,宗门感怀,制当顺变,doubao-seed-2.0-pro,沁园春,宗门抒怀,治宜顺变,0.9076,0.5000,0.4076
doubao-seed-2.0-pro,沁园春,宗门抒怀,治宜顺变,doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,制当顺变,0.9076,0.5000,0.4076
deepseek-3.2-thinking,沁园春,宗门思变,桎梏重重,qwen3.6-plus,沁园春,规叹,千重桎梏,0.9075,0.5000,0.4075
deepseek-3.2-thinking,沁园春,改革挣扎,桎梏重重,qwen3.6-plus,沁园春,规叹,千重桎梏,0.9075,0.5000,0.4075
deepseek-3.2-thinking,沁园春,宗门思变,桎梏重重,qwen3.6-plus,沁园春,规叹,千重桎梏,0.9075,0.5000,0.4075
qwen3.6-plus,沁园春,剑阁规诫吟,丹炉守焰,qwen3.6-plus,沁园春,云崖问道,丹炉熄火,0.9074,0.5000,0.4074
deepseek-3.2-thinking,沁园春,宗门思变,千年传承,deepseek-3.2-thinking,沁园春,宗派感怀,叹传统千年,0.8506,0.4444,0.4061
deepseek-3.2-thinking,沁园春,宗门感怀,千年传承,deepseek-3.2-thinking,沁园春,宗派感怀,叹传统千年,0.8506,0.4444,0.4061
doubao-seed-2.0-pro,沁园春,宗门感怀,怕拘挛灵性,doubao-seed-2.0-pro,沁园春,宗门抒怀,拘牵性灵,0.8505,0.4444,0.4060
doubao-seed-2.0-pro,沁园春,宗门抒怀,怕拘挛灵性,doubao-seed-2.0-pro,沁园春,宗门抒怀,拘牵性灵,0.8505,0.4444,0.4060
doubao-seed-2.0-pro,沁园春,宗门感怀,看丹炉火冷,doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,0.8501,0.4444,0.4057
doubao-seed-2.0-pro,沁园春,宗门感怀,看丹炉火冷,doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,0.8501,0.4444,0.4057
doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,qwen3.6-plus,沁园春,宗阁书怀,看丹炉火冷,0.8501,0.4444,0.4057
doubao-seed-2.0-pro,沁园春,仙门感怀,缚情束性,deepseek-3.2-thinking,沁园春,宗派感怀,拘心束性,0.9056,0.5000,0.4056
doubao-seed-2.0-pro,沁园春,宗阁感怀,律严苍令,doubao-seed-2.0-pro,沁园春,宗门感怀,须严律令,0.9055,0.5000,0.4055
qwen3.6-plus,沁园春,宗门夜思,独倚栏看,qwen3.6-plus,沁园春,宗门书怀,独倚危阑,0.9039,0.5000,0.4039
deepseek-3.2-thinking,沁园春,宗门变革感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门思变,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门思变,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门抒怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感事,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感事,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗派感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧规,deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,0.9035,0.5000,0.4035
deepseek-3.2-thinking,沁园春,宗门感怀,宗规旧风,deepseek-3.2-thinking,沁园春,宗规叹,宗门旧规,0.9035,0.5000,0.4035
doubao-seed-2.0-pro,沁园春,宗门夜感,祖训昭垂,deepseek-3.2-thinking,沁园春,宗门感怀,古训昭彰,0.9028,0.5000,0.4028
doubao-seed-2.0-pro,沁园春,宗门感怀,千叠云涛,doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,宗门感怀,千叠云涛,doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,宗门感怀,千叠云涛,doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,宗门感事,千叠云涛,doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,宗门述志,千叠云涛,doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,doubao-seed-2.0-pro,沁园春,宗门述怀,千叠云涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,doubao-seed-2.0-pro,沁园春,宗门感怀,千叠云涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,千叠云涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,doubao-seed-2.0-pro,沁园春,宗门感怀,千叠云涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,山门抒怀,万叠松涛,doubao-seed-2.0-pro,沁园春,宗门抒怀,千叠云涛,0.9025,0.5000,0.4025
doubao-seed-2.0-pro,沁园春,玄门感怀,剑矗危峰,doubao-seed-2.0-pro,沁园春,宗门感怀,剑立层峰,0.9023,0.5000,0.4023
doubao-seed-2.0-pro,沁园春,宗门感怀,灵根拘缚,deepseek-3.2-thinking,沁园春,仙门感怀,束缚灵根,0.9019,0.5000,0.4019
qwen3.6-plus,沁园春,宗门夜思,独倚阑干,qwen3.6-plus,沁园春,宗门夜思,独倚栏看,0.9016,0.5000,0.4016
doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞阆峰,0.9009,0.5000,0.4009
doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞阆峰,0.9009,0.5000,0.4009
doubao-seed-2.0-pro,沁园春,宗门抒怀,固守成规,deepseek-3.2-thinking,沁园春,宗门变革之惑,陈规固守,0.9005,0.5000,0.4005
doubao-seed-2.0-pro,沁园春,宗门抒怀,云锁峰峦,deepseek-3.2-thinking,沁园春,宗门感怀,雾锁山峰,0.8999,0.5000,0.3999
doubao-seed-2.0-pro,沁园春,宗阁夜思,鹤守丹阶,doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,琼阶鹤守,0.8999,0.5000,0.3999
doubao-seed-2.0-pro,沁园春,宗门感怀,炉中丹火,qwen3.6-plus,沁园春,云崖问道,丹炉熄火,0.8989,0.5000,0.3989
deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,deepseek-3.2-thinking,沁园春,仙宗感事,规矩有用,0.8987,0.5000,0.3987
doubao-seed-2.0-pro,沁园春,云门感事,玄扉垂训,qwen3.6-plus,沁园春,观规思变,玄门立训,0.8973,0.5000,0.3973
doubao-seed-2.0-pro,沁园春,清霄峰述怀,条规束性,doubao-seed-2.0-pro,沁园春,宗门感怀,束性循规,0.8972,0.5000,0.3972
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁仙都,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8971,0.5000,0.3971
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁仙都,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8971,0.5000,0.3971
deepseek-3.2-thinking,沁园春,宗派忧思,战力需保,deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,0.8970,0.5000,0.3970
deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,deepseek-3.2-thinking,沁园春,宗门感怀,战力需保,0.8970,0.5000,0.3970
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,规革吟,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗门变革之惑,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗门感怀,宗门旧制,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗门感事,道当适性,doubao-seed-2.0-pro,沁园春,宗门抒怀,道宜顺性,0.8968,0.5000,0.3968
doubao-seed-2.0-pro,沁园春,宗阁夜望抒怀,阶凝霜律,doubao-seed-2.0-pro,沁园春,玄门感怀,霜凝戒律,0.8967,0.5000,0.3967
deepseek-3.2-thinking,沁园春,宗门夜思,内心矛盾,deepseek-3.2-thinking,沁园春,宗门感事,矛盾心中,0.8967,0.5000,0.3967
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玉峰,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,0.8964,0.5000,0.3964
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玉峰,doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,0.8964,0.5000,0.3964
doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玉峰,0.8964,0.5000,0.3964
doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玉峰,0.8964,0.5000,0.3964
doubao-seed-2.0-pro,沁园春,宗门感怀,霜凝铁律,doubao-seed-2.0-pro,沁园春,玄门感怀,铁律严霜,0.8963,0.5000,0.3963
qwen3.6-plus,沁园春,破戒吟,缚尽灵根,qwen3.6-plus,沁园春,宗中思变,灵根暗缚,0.8959,0.5000,0.3959
doubao-seed-2.0-pro,沁园春,宗门抒怀,军容凛凛,doubao-seed-2.0-pro,沁园春,宗门感怀,霜威凛凛,0.8959,0.5000,0.3959
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玄峰,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,0.8957,0.5000,0.3957
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞玄峰,doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,0.8957,0.5000,0.3957
deepseek-3.2-thinking,沁园春,宗派忧思,战力需保,deepseek-3.2-thinking,沁园春,宗规叹,能保战力,0.8956,0.5000,0.3956
deepseek-3.2-thinking,沁园春,宗门感怀,战力需保,deepseek-3.2-thinking,沁园春,宗规叹,能保战力,0.8956,0.5000,0.3956
doubao-seed-2.0-pro,沁园春,仙门感怀,狂澜屡挽,qwen3.6-plus,沁园春,宗门夜思,力挽狂澜,0.8954,0.5000,0.3954
doubao-seed-2.0-pro,沁园春,宗中抒怀,灵心束尽,doubao-seed-2.0-pro,沁园春,宗门感怀,束却灵心,0.8948,0.5000,0.3948
deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,deepseek-3.2-thinking,沁园春,改革挣扎,规矩保宗,0.8946,0.5000,0.3946
deepseek-3.2-thinking,沁园春,规革吟,长老持成,deepseek-3.2-thinking,沁园春,宗门感事,守成长老,0.8942,0.5000,0.3942
doubao-seed-2.0-pro,沁园春,宗门抒怀,束性拘神,deepseek-3.2-thinking,沁园春,宗派感怀,拘心束性,0.8941,0.5000,0.3941
deepseek-3.2-thinking,沁园春,仙门感怀,束缚灵根,qwen3.6-plus,沁园春,宗门叹,灵根自缚,0.8937,0.5000,0.3937
doubao-seed-2.0-pro,沁园春,登宗峰感怀,销磨锐气,deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,0.8936,0.5000,0.3936
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8931,0.5000,0.3931
doubao-seed-2.0-pro,沁园春,宗门感怀,防危须律,doubao-seed-2.0-pro,沁园春,宗门感怀,严律防危,0.8931,0.5000,0.3931
deepseek-3.2-thinking,沁园春,宗门感怀,传统守旧,deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,0.8929,0.5000,0.3929
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗门感怀,传统守旧,0.8929,0.5000,0.3929
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,感怀宗规,传统守旧,0.8929,0.5000,0.3929
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗规感怀,传统守旧,0.8929,0.5000,0.3929
doubao-seed-2.0-pro,沁园春,宗门感怀,陈规束性,doubao-seed-2.0-pro,沁园春,宗门感怀,束性循规,0.8928,0.5000,0.3928
doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,陈规束性,doubao-seed-2.0-pro,沁园春,宗门感怀,束性循规,0.8928,0.5000,0.3928
deepseek-3.2-thinking,沁园春,规训思变,规矩虽善,deepseek-3.2-thinking,沁园春,仙宗感事,规矩有用,0.8928,0.5000,0.3928
doubao-seed-2.0-pro,沁园春,宗门改制受阻书怀,严凝戒律,deepseek-3.2-thinking,沁园春,规改感怀,戒律严冬,0.8927,0.5000,0.3927
doubao-seed-2.0-pro,沁园春,仙门感怀,云锁灵峰,deepseek-3.2-thinking,沁园春,宗门感怀,云锁仙山,0.8926,0.5000,0.3926
doubao-seed-2.0-pro,沁园春,仙门感怀,道宜顺物,doubao-seed-2.0-pro,沁园春,宗门抒怀,治宜顺变,0.8926,0.5000,0.3926
deepseek-3.2-thinking,沁园春,宗派感遇,剑光寒影,deepseek-3.2-thinking,沁园春,宗规叹,剑影刀光,0.8924,0.5000,0.3924
deepseek-3.2-thinking,沁园春,宗派感遇,剑光寒影,deepseek-3.2-thinking,沁园春,宗规沉吟,剑影刀光,0.8924,0.5000,0.3924
doubao-seed-2.0-pro,沁园春,宗门感怀,销磨意气,deepseek-3.2-thinking,沁园春,宗门夜思,消磨锐气,0.8918,0.5000,0.3918
doubao-seed-2.0-pro,沁园春,宗门述怀,云锁仙峰,doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门述怀,云锁仙峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门述怀,云锁仙峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,感宗门事,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗派感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感遇,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,感宗门事,云锁仙峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,感宗门事,云锁仙峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗派感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感遇,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗派感怀,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,deepseek-3.2-thinking,沁园春,宗门感遇,云锁仙峰,0.8917,0.5000,0.3917
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞琼峰,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,0.8912,0.5000,0.3912
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞琼峰,doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,0.8912,0.5000,0.3912
doubao-seed-2.0-pro,沁园春,宗门感怀,怎诉衷肠,deepseek-3.2-thinking,沁园春,宗门感怀,衷肠谁诉,0.8911,0.5000,0.3911
doubao-seed-2.0-pro,沁园春,宗门感怀,怎诉衷肠,deepseek-3.2-thinking,沁园春,宗派感怀,衷肠谁诉,0.8911,0.5000,0.3911
doubao-seed-2.0-pro,沁园春,宗门感怀,剑凛霜锋,qwen3.6-plus,沁园春,剑阁规诫吟,霜锋凛凛,0.8909,0.5000,0.3909
deepseek-3.2-thinking,沁园春,宗门抒怀,思绪如潮,deepseek-3.2-thinking,沁园春,宗规吟,愁绪如风,0.8896,0.5000,0.3896
doubao-seed-2.0-pro,沁园春,宗阁夜望抒怀,阶凝霜律,doubao-seed-2.0-pro,沁园春,宗门抒怀,霜凝玉律,0.8896,0.5000,0.3896
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞琼峰,doubao-seed-2.0-pro,沁园春,仙门感怀,万仞玉台,0.8891,0.5000,0.3891
deepseek-3.2-thinking,沁园春,宗规感怀,压抑门中,deepseek-3.2-thinking,沁园春,宗规感怀,门人压抑,0.8889,0.5000,0.3889
doubao-seed-2.0-pro,沁园春,宗门述怀,灵气拘挛,doubao-seed-2.0-pro,沁园春,宗门感怀,拘挛性灵,0.8889,0.5000,0.3889
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门抒怀,云锁丹峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,仙门感怀,雾锁灵峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门抒怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
doubao-seed-2.0-pro,沁园春,宗门抒怀,云锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁灵峰,0.8888,0.5000,0.3888
